Subtopic,Question Number,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Difficulty
একঘাত সমীকরণ,227,\(\frac{3x}{4} + 45 = 51\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,C,৪৫ বিয়োগ করুন: \(\frac{3x}{4} = 6\)। ৪ দ্বারা গুণ করুন: \(3x = 24\)। ৩ দ্বারা ভাগ করুন: \(x = 8\)। যাচাই: \(\frac{3(8)}{4} + 45 = 6 + 45 = 51\)।,6
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,228,\(x^2 + 38x - 80 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = 40 এবং -2,x = -40 এবং -2,x = 40 এবং 2,x = -40 এবং 2,D,"গুণক বিশ্লেষণ: \(x^2 + 38x - 80 = (x + 40)(x - 2) = 0\)। মূল: \(x = -40\) অথবা \(x = 2\)। যাচাই: \(x = -40\) এর জন্য, \(1600 - 1520 - 80 = 0\); \(x = 2\) এর জন্য, \(4 + 76 - 80 = 0\)।",9
একঘাত সমীকরণ,229,\(\frac{2x}{3} + 47 = 51\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,A,৪৭ বিয়োগ করুন: \(\frac{2x}{3} = 4\)। ৩ দ্বারা গুণ করুন: \(2x = 12\)। ২ দ্বারা ভাগ করুন: \(x = 6\)। যাচাই: \(\frac{2(6)}{3} + 47 = 4 + 47 = 51\)।,1
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,230,\(x^2 - 42x + 245 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -35 এবং -7,x = 7 এবং 35,x = -7 এবং -35,x = -7 এবং 35,B,"গুণক বিশ্লেষণ: \(x^2 - 42x + 245 = (x - 7)(x - 35) = 0\)। মূল: \(x = 7\) অথবা \(x = 35\)। যাচাই: \(x = 7\) এর জন্য, \(49 - 294 + 245 = 0\); \(x = 35\) এর জন্য, \(1225 - 1470 + 245 = 0\)।",5
একঘাত সমীকরণ,231,\(\frac{3x}{4} + 46 = 52\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,C,৪৬ বিয়োগ করুন: \(\frac{3x}{4} = 6\)। ৪ দ্বারা গুণ করুন: \(3x = 24\)। ৩ দ্বারা ভাগ করুন: \(x = 8\)। যাচাই: \(\frac{3(8)}{4} + 46 = 6 + 46 = 52\)।,8
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,232,\(x^2 + 39x - 82 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = 41 এবং -2,x = -41 এবং -2,x = 41 এবং 2,x = -41 এবং 2,D,"গুণক বিশ্লেষণ: \(x^2 + 39x - 82 = (x + 41)(x - 2) = 0\)। মূল: \(x = -41\) অথবা \(x = 2\)। যাচাই: \(x = -41\) এর জন্য, \(1681 - 1599 - 82 = 0\); \(x = 2\) এর জন্য, \(4 + 78 - 82 = 0\)।",2
একঘাত সমীকরণ,233,\(\frac{2x}{3} + 48 = 52\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,A,৪৮ বিয়োগ করুন: \(\frac{2x}{3} = 4\)। ৩ দ্বারা গুণ করুন: \(2x = 12\)। ২ দ্বারা ভাগ করুন: \(x = 6\)। যাচাই: \(\frac{2(6)}{3} + 48 = 4 + 48 = 52\)।,4
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,234,\(x^2 - 43x + 252 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -36 এবং -7,x = 7 এবং 36,x = -7 এবং -36,x = -7 এবং 36,B,"গুণক বিশ্লেষণ: \(x^2 - 43x + 252 = (x - 7)(x - 36) = 0\)। মূল: \(x = 7\) অথবা \(x = 36\)। যাচাই: \(x = 7\) এর জন্য, \(49 - 301 + 252 = 0\); \(x = 36\) এর জন্য, \(1296 - 1548 + 252 = 0\)।",7
একঘাত সমীকরণ,235,\(\frac{3x}{4} + 47 = 53\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,C,৪৭ বিয়োগ করুন: \(\frac{3x}{4} = 6\)। ৪ দ্বারা গুণ করুন: \(3x = 24\)। ৩ দ্বারা ভাগ করুন: \(x = 8\)। যাচাই: \(\frac{3(8)}{4} + 47 = 6 + 47 = 53\)।,10
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,236,\(x^2 + 40x - 84 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = 42 এবং -2,x = -42 এবং -2,x = 42 এবং 2,x = -42 এবং 2,D,"গুণক বিশ্লেষণ: \(x^2 + 40x - 84 = (x + 42)(x - 2) = 0\)। মূল: \(x = -42\) অথবা \(x = 2\)। যাচাই: \(x = -42\) এর জন্য, \(1764 - 1680 - 84 = 0\); \(x = 2\) এর জন্য, \(4 + 80 - 84 = 0\)।",3
একঘাত সমীকরণ,237,\(\frac{2x}{3} + 49 = 53\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,A,৪৯ বিয়োগ করুন: \(\frac{2x}{3} = 4\)। ৩ দ্বারা গুণ করুন: \(2x = 12\)। ২ দ্বারা ভাগ করুন: \(x = 6\)। যাচাই: \(\frac{2(6)}{3} + 49 = 4 + 49 = 53\)।,6
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,238,\(x^2 - 44x + 259 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -37 এবং -7,x = 7 এবং 37,x = -7 এবং -37,x = -7 এবং 37,B,"গুণক বিশ্লেষণ: \(x^2 - 44x + 259 = (x - 7)(x - 37) = 0\)। মূল: \(x = 7\) অথবা \(x = 37\)। যাচাই: \(x = 7\) এর জন্য, \(49 - 308 + 259 = 0\); \(x = 37\) এর জন্য, \(1369 - 1628 + 259 = 0\)।",9
একঘাত সমীকরণ,239,\(\frac{3x}{4} + 48 = 54\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,C,৪৮ বিয়োগ করুন: \(\frac{3x}{4} = 6\)। ৪ দ্বারা গুণ করুন: \(3x = 24\)। ৩ দ্বারা ভাগ করুন: \(x = 8\)। যাচাই: \(\frac{3(8)}{4} + 48 = 6 + 48 = 54\)।,1
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,240,\(x^2 + 40x - 86 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -42 এবং 2,x = 42 এবং -2,x = -42 এবং -2,x = 42 এবং 2,A,"গুণক বিশ্লেষণ: \(x^2 + 40x - 86 = (x + 42)(x - 2) = 0\)। মূল: \(x = -42\) অথবা \(x = 2\)। যাচাই: \(x = -42\) এর জন্য, \(1764 - 1680 - 86 = 0\); \(x = 2\) এর জন্য, \(4 + 80 - 86 = 0\)।",1
একঘাত সমীকরণ,241,\(\frac{2x}{3} + 50 = 54\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,A,৫০ বিয়োগ করুন: \(\frac{2x}{3} = 4\)। ৩ দ্বারা গুণ করুন: \(2x = 12\)। ২ দ্বারা ভাগ করুন: \(x = 6\)। যাচাই: \(\frac{2(6)}{3} + 50 = 4 + 50 = 54\)।,3
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,242,\(x^2 - 45x + 266 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -38 এবং -7,x = 7 এবং 38,x = -7 এবং -38,x = -7 এবং 38,B,"গুণক বিশ্লেষণ: \(x^2 - 45x + 266 = (x - 7)(x - 38) = 0\)। মূল: \(x = 7\) অথবা \(x = 38\)। যাচাই: \(x = 7\) এর জন্য, \(49 - 315 + 266 = 0\); \(x = 38\) এর জন্য, \(1444 - 1710 + 266 = 0\)।",3
একঘাত সমীকরণ,243,\(\frac{3x}{4} + 49 = 55\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,C,৪৯ বিয়োগ করুন: \(\frac{3x}{4} = 6\)। ৪ দ্বারা গুণ করুন: \(3x = 24\)। ৩ দ্বারা ভাগ করুন: \(x = 8\)। যাচাই: \(\frac{3(8)}{4} + 49 = 6 + 49 = 55\)।,5
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,244,\(x^2 + 41x - 88 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = 43 এবং -2,x = -43 এবং -2,x = 43 এবং 2,x = -43 এবং 2,D,"গুণক বিশ্লেষণ: \(x^2 + 41x - 88 = (x + 43)(x - 2) = 0\)। মূল: \(x = -43\) অথবা \(x = 2\)। যাচাই: \(x = -43\) এর জন্য, \(1849 - 1761 - 88 = 0\); \(x = 2\) এর জন্য, \(4 + 82 - 88 = 0\)।",5
একঘাত সমীকরণ,245,\(\frac{2x}{3} + 51 = 55\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,A,৫১ বিয়োগ করুন: \(\frac{2x}{3} = 4\)। ৩ দ্বারা গুণ করুন: \(2x = 12\)। ২ দ্বারা ভাগ করুন: \(x = 6\)। যাচাই: \(\frac{2(6)}{3} + 51 = 4 + 51 = 55\)।,7
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,246,\(x^2 - 46x + 273 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = -39 এবং -7,x = 7 এবং 39,x = -7 এবং -39,x = -7 এবং 39,B,"গুণক বিশ্লেষণ: \(x^2 - 46x + 273 = (x - 7)(x - 39) = 0\)। মূল: \(x = 7\) অথবা \(x = 39\)। যাচাই: \(x = 7\) এর জন্য, \(49 - 322 + 273 = 0\); \(x = 39\) এর জন্য, \(1521 - 1794 + 273 = 0\)।",7
একঘাত সমীকরণ,247,\(\frac{3x}{4} + 50 = 56\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,C,৫০ বিয়োগ করুন: \(\frac{3x}{4} = 6\)। ৪ দ্বারা গুণ করুন: \(3x = 24\)। ৩ দ্বারা ভাগ করুন: \(x = 8\)। যাচাই: \(\frac{3(8)}{4} + 50 = 6 + 50 = 56\)।,9
এক চলকবিশিষ্ট দ্বিঘাত সমীকরণ,248,\(x^2 + 42x - 90 = 0\) দ্বিঘাত সমীকরণটি সমাধান করুন।,x = 44 এবং -2,x = -44 এবং -2,x = 44 এবং 2,x = -44 এবং 2,D,"গুণক বিশ্লেষণ: \(x^2 + 42x - 90 = (x + 44)(x - 2) = 0\)। মূল: \(x = -44\) অথবা \(x = 2\)। যাচাই: \(x = -44\) এর জন্য, \(1936 - 1848 - 90 = 0\); \(x = 2\) এর জন্য, \(4 + 84 - 90 = 0\)।",9
একঘাত সমীকরণ,249,\(\frac{2x}{3} + 52 = 56\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,A,৫২ বিয়োগ করুন: \(\frac{2x}{3} = 4\)। ৩ দ্বারা গুণ করুন: \(2x = 12\)। ২ দ্বারা ভাগ করুন: \(x = 6\)। যাচাই: \(\frac{2(6)}{3} + 52 = 4 + 52 = 56\)।,2
একঘাত সমীকরণ,250,\(\frac{3x}{4} + 51 = 57\) সমীকরণটি সমাধান করুন।,x = 6,x = 7,x = 8,x = 9,C,৫১ বিয়োগ করুন: \(\frac{3x}{4} = 6\)। ৪ দ্বারা গুণ করুন: \(3x = 24\)। ৩ দ্বারা ভাগ করুন: \(x = 8\)। যাচাই: \(\frac{3(8)}{4} + 51 = 6 + 51 = 57\)।,2
